time,acceleration x,acceleration y,acceleration z,gyroscope x,gyroscope y,gyroscope z
35.0861,3.0813,0.0718,-9.5864,0.0041,-0.0115,0.1679
35.1126,3.0526,0.1173,-9.7085,0.0038,-0.0128,0.1603
35.1373,3.1125,0.0742,-9.7995,0.0058,-0.0122,0.2443
35.1616,3.0550,0.0910,-9.6750,0.0037,-0.0105,0.1374
35.1856,3.0933,0.0575,-9.6798,0.0038,-0.0119,0.1603
35.2090,3.0909,0.0886,-9.7995,0.0039,-0.0122,0.3359
35.2326,3.1939,0.0766,-9.7468,0.0041,-0.0115,0.3206
35.2565,3.2034,0.1245,-9.6822,0.0041,-0.0129,0.2595
35.2818,3.0502,0.0742,-9.6750,0.0048,-0.0122,0.1069
35.3066,3.0454,0.0622,-9.7588,0.0040,-0.0112,0.3817
35.3313,3.1196,0.0479,-9.6965,0.0043,-0.0118,0.2595
35.3565,3.0622,0.0982,-9.7779,0.0041,-0.0123,0.3435
35.3803,3.1915,0.0694,-9.6654,0.0048,-0.0116,0.2366
35.4048,3.2010,0.0455,-9.6750,0.0031,-0.0109,0.1145
35.4356,3.1364,0.1269,-9.6654,0.0033,-0.0103,0.1450
35.4626,2.9281,0.1269,-9.7348,0.0024,-0.0132,0.1832
35.4880,3.0789,0.0766,-9.7157,0.0046,-0.0114,0.2748
35.5116,3.1101,0.0646,-9.7731,0.0030,-0.0121,0.0992
35.5357,3.2154,0.1006,-9.7923,0.0033,-0.0126,0.4046
35.5617,3.0718,0.1053,-9.6678,0.0040,-0.0129,0.1450
35.5871,3.0335,0.1030,-9.6702,0.0029,-0.0109,0.3206
35.6114,3.1747,0.1006,-9.6750,0.0034,-0.0135,0.1679
35.6371,2.9736,0.1341,-9.6989,0.0052,-0.0133,0.1679
35.6621,3.0742,0.0910,-9.6558,0.0041,-0.0118,0.2824
35.6866,3.0694,0.1413,-9.7755,0.0037,-0.0111,0.2137
35.7182,3.0406,0.0670,-9.6726,0.0038,-0.0125,0.2824
35.7572,3.1388,0.1293,-9.7971,0.0041,-0.0112,0.2290
35.7956,3.2058,0.0958,-9.6869,0.0038,-0.0120,0.1985
35.8346,3.0933,0.0910,-9.8066,0.0043,-0.0122,0.3206
35.8719,3.1795,0.1365,-9.7827,0.0035,-0.0115,0.1908
35.9111,2.9209,0.0742,-9.7205,0.0026,-0.0101,0.1756
35.9494,3.2154,0.0455,-9.7683,0.0034,-0.0130,0.1908
35.9881,3.0718,0.0958,-9.7109,0.0036,-0.0109,0.3664
36.0261,2.9688,0.1484,-9.6726,0.0037,-0.0100,0.1145
36.0623,3.2130,0.1437,-9.8043,0.0051,-0.0115,0.1603
36.1010,2.9329,0.1197,-9.7803,0.0026,-0.0119,0.2290
36.1376,2.9928,0.0790,-9.6630,0.0040,-0.0117,0.1374
36.1767,3.0861,0.0958,-9.7061,0.0046,-0.0127,0.3969
36.2232,3.0885,0.0024,-9.7875,0.0040,-0.0126,0.0992
36.2616,3.1627,0.0910,-9.6558,0.0044,-0.0115,0.2061
36.2990,2.9353,0.0670,-9.6845,0.0039,-0.0105,0.2290
36.3360,3.1005,0.1269,-9.7588,0.0029,-0.0115,0.1069
36.3738,2.9257,0.0622,-9.6822,0.0041,-0.0113,0.1985
36.4112,3.2034,0.0694,-9.6582,0.0034,-0.0122,0.2366
36.4514,2.9521,0.1413,-9.6822,0.0036,-0.0127,0.2290
36.4889,3.0550,0.0862,-9.7372,0.0045,-0.0112,0.1069
36.5277,2.9281,0.1077,-9.6726,0.0043,-0.0123,0.2366
36.5646,3.1603,0.1341,-9.6822,0.0038,-0.0125,0.3435
36.6027,3.1580,0.0958,-9.7851,0.0045,-0.0113,0.1679
36.6410,3.0526,0.1197,-9.5600,0.0044,-0.0111,0.1908
36.6799,3.0478,0.1077,-9.7683,0.0040,-0.0123,0.2443
36.7192,2.9257,0.0551,-9.7659,0.0035,-0.0124,0.2443
36.7616,2.9497,0.0862,-9.6917,0.0047,-0.0123,0.3053
36.7979,3.1915,0.0790,-9.6774,0.0044,-0.0125,1.9160
36.8348,3.0742,0.1389,-9.7157,0.0022,-0.0118,0.1603
36.8717,2.9161,0.1293,-9.7205,0.0041,-0.0124,0.2901
36.9086,3.0765,0.0790,-9.5720,0.0032,-0.0135,0.1603
36.9469,3.2106,0.1030,-9.7181,0.0044,-0.0124,0.1221
36.9857,3.0215,0.0718,-9.7564,0.0048,-0.0111,0.2595
37.0222,2.9784,0.1030,-9.7348,0.0031,-0.0117,0.3130
37.0589,2.9329,0.1197,-9.6199,0.0031,-0.0121,0.1985
37.0956,3.1053,0.0838,-9.6630,0.0042,-0.0125,0.2748
37.1324,3.0143,0.0982,-9.7779,0.0033,-0.0119,0.0916
37.1690,3.0598,0.0622,-9.8019,0.0048,-0.0124,0.3130
37.2056,3.0646,0.0838,-9.7396,0.0037,-0.0125,0.2366
37.2423,2.9736,0.2538,-9.5936,0.0032,-0.0110,0.2672
37.2791,3.0789,0.1006,-9.7109,0.0047,-0.0118,0.1374
37.3157,3.0502,0.1053,-9.7061,0.0031,-0.0110,0.2061
37.3523,3.0933,0.0670,-9.7037,0.0031,-0.0135,0.1908
37.3891,3.1963,0.0718,-9.5984,0.0041,-0.0121,0.1298
37.4257,3.2130,0.2322,-9.6989,0.0046,-0.0128,0.1832
37.4625,2.9568,0.1317,-9.5481,0.0036,-0.0137,0.2137
37.4995,3.0885,0.1006,-9.7013,0.0036,-0.0114,0.3435
37.5364,3.1963,0.0934,-9.6917,0.0036,-0.0129,0.1756
37.5733,3.0789,0.0742,-9.5217,0.0033,-0.0129,0.1985
37.6102,3.0215,0.0670,-9.7109,0.0034,-0.0109,0.0916
37.6578,3.2130,0.0982,-9.7348,0.0029,-0.0115,0.2595
37.6995,3.0742,0.1173,-9.7947,0.0039,-0.0112,0.0534
37.7386,3.1867,0.0934,-9.7468,0.0037,-0.0124,0.0611
37.7770,2.9425,0.1867,-9.7659,0.0035,-0.0122,0.2748
37.8146,3.0646,0.0072,-9.7564,0.0027,-0.0122,0.1679
37.8506,3.0813,0.2586,-9.7181,0.0046,-0.0101,0.1221
37.8879,2.9353,0.1149,-9.6654,0.0039,-0.0101,0.1527
37.9238,3.0335,0.0886,-9.7755,0.0037,-0.0105,0.2595
37.9611,3.0694,0.0790,-9.6630,0.0038,-0.0124,0.2366
37.9970,3.0909,0.0838,-9.7420,0.0029,-0.0128,0.1450
38.0344,3.1603,0.1173,-9.7276,0.0041,-0.0114,0.2519
38.0704,3.1843,0.0575,-9.7827,0.0038,-0.0117,0.0611
38.1076,2.9281,0.0599,-9.8019,0.0041,-0.0117,0.2214
38.1434,2.9497,0.0646,-9.7013,0.0037,-0.0106,0.3053
38.1807,3.0598,0.0934,-9.7971,0.0037,-0.0126,0.2595
38.2186,3.2130,0.0646,-9.7181,0.0052,-0.0110,0.3664
38.2550,3.2082,0.0718,-9.8043,0.0034,-0.0115,0.2672
38.2925,2.9497,0.0694,-9.6822,0.0042,-0.0103,0.2672
38.3279,3.2058,0.0622,-9.7731,0.0031,-0.0113,0.1985
38.3505,3.2034,0.0958,-9.6965,0.0030,-0.0121,0.2748
38.3752,2.9856,0.1077,-9.7013,0.0044,-0.0119,0.2977
38.3982,3.0957,0.1293,-9.6965,0.0039,-0.0099,0.1069
38.4205,3.0646,0.1149,-9.6869,0.0036,-0.0138,0.2290
38.4435,3.0909,0.1245,-9.7540,0.0039,-0.0118,0.2137
38.4657,2.9161,0.1484,-9.7037,0.0045,-0.0108,0.2061
38.4891,3.0837,0.0982,-9.7492,0.0036,-0.0119,0.2366
38.5125,2.9521,0.1006,-9.7396,0.0036,-0.0110,0.1527
38.5364,2.9425,0.2969,-9.7133,0.0031,-0.0127,0.1908
38.5595,3.0694,0.0862,-9.6558,0.0040,-0.0130,0.0763
38.5834,3.0574,0.2466,-9.5960,0.0041,-0.0112,0.1908
38.6076,3.0861,0.1053,-9.6606,0.0043,-0.0135,0.1450
38.6313,3.0598,0.1437,-9.7181,0.0036,-0.0125,0.2061
38.6544,3.1580,0.1269,-9.6295,0.0034,-0.0118,0.2061
38.6782,3.1101,0.0646,-9.7995,0.0024,-0.0118,0.0763
38.7015,3.0239,0.1006,-9.7827,0.0043,-0.0126,0.3053
38.7253,2.9233,0.1508,-9.7612,0.0024,-0.0115,0.0992
38.7484,3.2058,0.0718,-9.5744,0.0049,-0.0117,0.2977
38.7723,2.9209,0.1413,-9.7300,0.0037,-0.0116,0.2366
38.7955,2.9185,0.0551,-9.7516,0.0048,-0.0133,0.2366
38.8247,3.0406,0.0479,-9.7109,0.0021,-0.0115,0.2824
38.8486,3.0909,0.0120,-9.6606,0.0044,-0.0117,0.1298
38.8716,3.2010,0.0718,-9.5385,0.0018,-0.0128,0.1756
38.8954,3.0765,0.0886,-9.6750,0.0027,-0.0111,0.3206
38.9189,2.9113,0.0551,-9.6606,0.0052,-0.0131,0.1221
38.9424,3.0813,0.1556,-9.8019,0.0046,-0.0118,0.0992
38.9658,3.1101,0.1197,-9.7827,0.0039,-0.0110,0.3053
38.9893,3.0694,0.0599,-9.7085,0.0036,-0.0129,0.2824
39.0128,2.9137,0.0814,-9.9503,0.0056,-0.0136,0.1679
39.0362,3.0119,0.0958,-9.7420,0.0050,-0.0133,0.2214
39.0597,3.1723,0.1030,-9.7229,0.0057,-0.0130,0.1374
39.0832,3.0981,0.0910,-9.6822,0.0030,-0.0111,0.0687
39.1066,2.9161,0.0814,-9.6678,0.0041,-0.0108,0.2366
39.1302,3.0454,0.1269,-9.7133,0.0041,-0.0124,0.1679
39.1536,3.0861,0.0311,-9.8066,0.0030,-0.0129,0.2214
39.1771,3.0885,0.0670,-9.6893,0.0046,-0.0117,0.1679
39.2006,3.1364,0.1125,-9.7827,0.0050,-0.0122,0.2137
39.2242,3.2058,0.3017,-9.7516,0.0038,-0.0132,0.1603
39.2485,3.0813,0.0886,-9.7037,0.0041,-0.0110,0.2290
39.2722,3.0742,0.0670,-9.7037,0.0042,-0.0114,0.2595
39.2955,2.9568,0.0790,-9.7827,0.0040,-0.0114,0.1527
39.3189,3.0861,0.1293,-9.7923,0.0043,-0.0114,0.1985
39.3435,3.2082,0.1077,-9.7372,0.0041,-0.0111,0.1679
39.3700,3.0813,0.1365,-9.7683,0.0041,-0.0131,0.1145
39.3963,3.0694,0.1484,-9.6582,0.0043,-0.0103,1.9389
39.4203,3.0670,0.1245,-9.9479,0.0031,-0.0098,0.1985
39.4457,2.9281,0.1101,-9.7995,0.0033,-0.0112,0.1374
39.4696,3.2154,0.0599,-9.6989,0.0032,-0.0127,0.4275
39.5035,3.0526,0.0886,-9.7683,0.0038,-0.0111,0.0534
39.5272,3.0909,0.1030,-9.7636,0.0037,-0.0116,0.1832
39.5507,3.0358,0.0383,-9.6606,0.0020,-0.0112,0.1756
39.5741,3.1627,0.0479,-9.7612,0.0041,-0.0128,0.2366
39.5973,3.1292,0.0790,-9.7492,0.0046,-0.0108,0.1679
39.6203,3.0885,0.1269,-9.8713,0.0032,-0.0131,0.1985
39.6427,2.9568,0.1006,-9.7109,0.0042,-0.0124,0.2595
39.6651,2.9161,0.0742,-9.6893,0.0035,-0.0122,0.2748
39.6875,3.0335,0.0886,-9.7612,0.0051,-0.0112,0.1985
39.7100,3.0670,0.1269,-9.7348,0.0033,-0.0128,0.2366
39.7326,3.1651,0.0670,-9.7348,0.0041,-0.0119,0.1832
39.7557,2.9209,0.0694,-9.7348,0.0050,-0.0139,0.2519
39.7789,3.1005,0.1149,-9.7348,0.0041,-0.0123,0.1603
39.8018,3.0837,0.1077,-9.6702,0.0031,-0.0125,0.3053
39.8243,3.0526,0.0670,-9.7468,0.0038,-0.0128,0.1756
39.8469,3.0311,0.0599,-9.7372,0.0041,-0.0109,0.1527
39.8694,2.9521,0.0694,-9.7707,0.0035,-0.0117,0.3435
39.8920,3.1627,0.0862,-9.7061,0.0048,-0.0126,0.0840
39.9178,3.0454,0.0886,-9.7037,0.0051,-0.0132,0.1679
39.9404,3.0909,0.0934,-9.7540,0.0033,-0.0128,0.2443
39.9634,3.1891,0.1030,-9.7205,0.0039,-0.0117,0.1603
39.9860,3.1939,0.1508,-9.6989,0.0052,-0.0112,0.1679
40.0096,2.9568,0.1101,-9.7564,0.0047,-0.0126,0.2519
40.0337,3.0837,0.0311,-9.6654,0.0033,-0.0104,0.1985
40.0700,3.0861,0.0838,-9.7157,0.0041,-0.0110,0.1603
40.1084,3.1987,0.0622,-9.7492,0.0054,-0.0124,0.2977
40.1490,3.0765,0.0479,-9.6893,0.0036,-0.0121,0.1908
40.1873,3.0957,0.0144,-9.7588,0.0042,-0.0105,0.0687
40.2304,3.1149,0.1125,-9.7109,0.0037,-0.0121,0.3206
40.2679,3.0622,0.1245,-9.7300,0.0047,-0.0110,0.2061
40.3057,2.9161,0.1125,-9.7252,0.0048,-0.0121,0.1527
40.3439,3.0718,0.0814,-9.7636,0.0024,-0.0122,0.2061
40.3818,3.1867,0.0096,-9.7636,0.0040,-0.0121,0.2519
40.4202,3.1891,0.0982,-9.6678,0.0043,-0.0132,0.2748
40.4579,3.0885,0.0479,-9.6702,0.0029,-0.0125,0.2901
40.4969,2.9377,0.1006,-9.6223,0.0035,-0.0122,0.2366
40.5350,3.0215,0.0479,-9.6989,0.0045,-0.0116,0.0916
40.5722,2.9544,0.0814,-9.6702,0.0040,-0.0118,0.2519
40.6113,3.1819,0.1006,-9.7516,0.0031,-0.0126,0.1679
40.6484,3.0789,0.0862,-9.7013,0.0031,-0.0127,0.2366
40.6864,3.2130,0.0790,-9.7947,0.0037,-0.0131,0.3282
40.7235,3.0430,0.0670,-9.7013,0.0036,-0.0116,0.1374
40.7610,3.0981,0.1101,-9.8043,0.0036,-0.0110,0.0611
40.7976,3.2154,0.1365,-9.6558,0.0050,-0.0126,0.1298
40.8348,3.1340,0.0958,-9.6678,0.0030,-0.0128,0.3282
40.8739,3.0909,0.1437,-9.7731,0.0047,-0.0139,0.2137
40.9151,2.9880,0.0575,-9.6582,0.0055,-0.0114,0.2443
40.9535,3.0909,0.0192,-9.7276,0.0034,-0.0120,0.1756
40.9917,2.9329,0.0886,-9.6893,0.0027,-0.0115,0.1298
